,GoodStudent,Age,SocioEcon,RiskAversion,VehicleYear,ThisCarDam,RuggedAuto,Accident,MakeModel,DrivQuality,Mileage,Antilock,DrivingSkill,SeniorTrain,ThisCarCost,Theft,CarValue,HomeBase,AntiTheft,PropCost,OtherCarCost,OtherCar,MedCost,Cushioning,Airbag,ILiCost,DrivHist
1681,False,Adult,Middle,Cautious,Current,Severe,Tank,Severe,FamilySedan,Poor,FiftyThou,False,SubStandard,False,HundredThou,False,TwentyThou,Secure,True,HundredThou,HundredThou,True,Thousand,Excellent,True,Thousand,Zero
1682,False,Adult,UpperMiddle,Adventurous,Current,Mild,EggShell,Mild,FamilySedan,Poor,TwentyThou,False,Normal,False,Thousand,False,TwentyThou,Suburb,False,TenThou,Thousand,False,Thousand,Fair,True,Thousand,One
1683,False,Adult,UpperMiddle,Adventurous,Older,None,EggShell,None,SportsCar,Excellent,TwentyThou,False,Normal,False,Thousand,False,TwentyThou,Suburb,False,Thousand,Thousand,True,Thousand,Poor,False,Thousand,Zero
1684,False,Senior,Prole,Normal,Older,Mild,EggShell,Mild,Economy,Poor,FiftyThou,False,SubStandard,False,Thousand,False,FiveThou,City,False,TenThou,Thousand,True,Thousand,Poor,False,Thousand,Many
1685,False,Adolescent,Middle,Psychopath,Older,None,EggShell,None,Economy,Excellent,FiftyThou,False,Normal,False,Thousand,False,FiveThou,City,False,Thousand,Thousand,False,Thousand,Fair,False,Thousand,One
1686,False,Adult,Middle,Normal,Older,None,EggShell,None,Economy,Normal,TwentyThou,False,Normal,False,Thousand,False,FiveThou,Suburb,True,TenThou,Thousand,True,Thousand,Poor,False,Thousand,Zero
1687,False,Adult,Prole,Cautious,Current,None,EggShell,None,Economy,Normal,TwentyThou,False,Normal,False,Thousand,False,TenThou,City,True,Thousand,Thousand,True,Thousand,Poor,True,Thousand,Zero
1688,False,Adult,Prole,Adventurous,Older,None,EggShell,None,SportsCar,Poor,FiftyThou,False,SubStandard,False,Thousand,False,TenThou,Suburb,False,Thousand,Thousand,False,Thousand,Poor,False,Thousand,Many
1689,False,Adult,Middle,Normal,Older,None,EggShell,None,Economy,Poor,TwentyThou,False,SubStandard,False,Thousand,False,TenThou,Secure,True,TenThou,Thousand,False,Thousand,Poor,False,Thousand,One
1690,False,Senior,UpperMiddle,Cautious,Current,Mild,EggShell,Mild,SportsCar,Poor,FiftyThou,True,SubStandard,True,Thousand,False,TwentyThou,Secure,True,Thousand,Thousand,True,Thousand,Fair,True,Thousand,Many
1691,False,Adult,Prole,Normal,Older,Mild,Football,Moderate,Economy,Normal,TwentyThou,False,Normal,False,Thousand,False,FiveThou,City,False,Thousand,Thousand,True,Thousand,Good,False,Thousand,Zero
1692,False,Adolescent,Middle,Normal,Older,None,EggShell,None,Economy,Normal,TwentyThou,False,Normal,False,Thousand,False,FiveThou,Suburb,False,Thousand,Thousand,True,Thousand,Poor,False,Thousand,Zero
1693,False,Senior,Prole,Cautious,Older,Mild,Tank,Mild,FamilySedan,Poor,TwentyThou,False,SubStandard,True,Thousand,False,TwentyThou,City,True,Thousand,Thousand,False,Thousand,Excellent,True,Thousand,Zero
1694,False,Adult,Prole,Normal,Older,Severe,Football,Severe,Economy,Poor,FiftyThou,False,SubStandard,False,TenThou,False,FiveThou,Rural,True,HundredThou,HundredThou,False,Thousand,Fair,False,Thousand,Many
1695,False,Adult,Prole,Normal,Older,None,Football,None,Economy,Normal,TwentyThou,False,Normal,False,Thousand,False,FiveThou,City,False,Thousand,Thousand,True,Thousand,Poor,False,Thousand,Zero
1696,False,Adolescent,UpperMiddle,Normal,Current,None,EggShell,None,FamilySedan,Normal,FiftyThou,True,Normal,False,Thousand,False,TwentyThou,Suburb,True,Thousand,Thousand,True,Thousand,Poor,True,Thousand,Zero
1697,True,Adolescent,Middle,Normal,Current,None,Football,None,FamilySedan,Normal,TwentyThou,False,Normal,False,Thousand,False,TwentyThou,Suburb,True,Thousand,Thousand,False,Thousand,Excellent,True,Thousand,Zero
1698,False,Adult,Middle,Cautious,Current,None,Football,None,FamilySedan,Normal,TwentyThou,False,Normal,False,Thousand,False,TwentyThou,Secure,True,TenThou,Thousand,False,Thousand,Good,True,Thousand,Zero
1699,False,Adult,Middle,Normal,Current,None,Football,None,Economy,Normal,TwentyThou,False,Normal,False,Thousand,False,TenThou,Rural,False,Thousand,Thousand,True,Thousand,Fair,True,Thousand,Zero
1700,False,Adult,Prole,Normal,Older,Mild,EggShell,Mild,Economy,Poor,FiftyThou,False,SubStandard,False,Thousand,False,FiveThou,City,False,Thousand,Thousand,False,Thousand,Fair,False,Thousand,Many
1701,False,Adolescent,Prole,Adventurous,Older,Severe,Football,Severe,FamilySedan,Poor,FiftyThou,False,SubStandard,False,TenThou,False,FiveThou,Suburb,False,HundredThou,HundredThou,True,HundredThou,Fair,False,Thousand,Many
1702,False,Senior,UpperMiddle,Cautious,Current,None,Football,None,Luxury,Poor,Domino,True,SubStandard,True,Thousand,False,FiftyThou,Secure,True,Thousand,Thousand,True,Thousand,Good,True,Thousand,One
1703,False,Adult,Middle,Cautious,Older,Severe,EggShell,Severe,Economy,Poor,FiftyThou,False,SubStandard,False,TenThou,False,FiveThou,Secure,True,TenThou,TenThou,True,Thousand,Poor,False,TenThou,Zero
1704,False,Adult,UpperMiddle,Normal,Current,None,EggShell,None,SportsCar,Normal,FiveThou,True,Normal,False,Thousand,False,TwentyThou,Secure,True,Thousand,Thousand,True,Thousand,Good,True,Thousand,Zero
1705,False,Adolescent,UpperMiddle,Adventurous,Current,None,Football,None,Luxury,Poor,FiveThou,True,SubStandard,False,Thousand,False,FiftyThou,City,False,Thousand,Thousand,True,Thousand,Good,True,Thousand,Many
1706,False,Adult,Prole,Adventurous,Older,None,EggShell,None,SportsCar,Excellent,TwentyThou,False,Expert,False,Thousand,False,TenThou,City,False,Thousand,Thousand,True,Thousand,Fair,False,Thousand,Zero
1707,False,Senior,Middle,Cautious,Older,None,Football,None,SportsCar,Poor,Domino,False,SubStandard,False,Thousand,False,FiveThou,Secure,True,Thousand,Thousand,True,Thousand,Fair,False,Thousand,Many
1708,False,Adult,UpperMiddle,Normal,Current,None,Tank,None,SportsCar,Poor,FiftyThou,True,SubStandard,False,Thousand,False,TwentyThou,Rural,True,TenThou,Thousand,True,Thousand,Excellent,True,Thousand,Many
1709,False,Adult,Middle,Adventurous,Older,Moderate,Tank,Moderate,FamilySedan,Poor,Domino,False,SubStandard,False,Thousand,False,FiveThou,Suburb,False,HundredThou,TenThou,True,Thousand,Excellent,True,Million,Many
1710,False,Adolescent,Middle,Cautious,Older,None,Football,None,FamilySedan,Normal,TwentyThou,False,Normal,False,Thousand,False,FiveThou,Secure,True,Thousand,Thousand,False,Thousand,Fair,False,Thousand,Zero
1711,False,Senior,UpperMiddle,Normal,Current,Mild,Tank,Severe,FamilySedan,Poor,TwentyThou,False,SubStandard,False,Thousand,False,TwentyThou,Suburb,True,TenThou,TenThou,True,Thousand,Excellent,True,Thousand,Many
1712,False,Adolescent,Middle,Normal,Older,None,Tank,Mild,FamilySedan,Poor,TwentyThou,False,SubStandard,False,Thousand,False,TenThou,Suburb,False,Thousand,Thousand,True,Thousand,Good,False,Thousand,Many
1713,False,Adult,UpperMiddle,Cautious,Current,Severe,Football,Severe,FamilySedan,Poor,TwentyThou,True,SubStandard,False,HundredThou,False,TwentyThou,Secure,True,HundredThou,TenThou,True,Thousand,Excellent,True,TenThou,Many
1714,False,Adult,Prole,Cautious,Current,None,Football,None,Economy,Normal,TwentyThou,False,Normal,False,Thousand,False,FiveThou,City,True,Thousand,Thousand,True,Thousand,Excellent,True,Thousand,Zero
1715,False,Adult,Prole,Adventurous,Older,None,EggShell,None,Economy,Poor,FiftyThou,False,SubStandard,False,Thousand,False,FiveThou,Rural,False,Thousand,Thousand,False,Thousand,Fair,False,Thousand,Many
1716,False,Adult,Middle,Normal,Current,None,Football,None,FamilySedan,Normal,Domino,True,Normal,False,Thousand,False,TwentyThou,Secure,False,Thousand,Thousand,False,Thousand,Excellent,True,Thousand,Zero
1717,False,Adult,Middle,Normal,Current,Severe,EggShell,Severe,Economy,Poor,FiftyThou,False,SubStandard,False,TenThou,False,TenThou,Secure,False,HundredThou,HundredThou,True,TenThou,Poor,True,Thousand,Many
1718,False,Adult,Middle,Adventurous,Older,Severe,Football,Severe,FamilySedan,Poor,FiveThou,False,Normal,False,TenThou,False,FiveThou,Suburb,False,HundredThou,HundredThou,True,Thousand,Good,False,Thousand,Zero
1719,False,Adolescent,Middle,Normal,Older,None,Football,None,FamilySedan,Normal,TwentyThou,False,Normal,False,Thousand,False,FiveThou,Suburb,False,Thousand,Thousand,False,Thousand,Good,False,Thousand,Zero
1720,False,Adult,UpperMiddle,Normal,Current,None,Football,None,FamilySedan,Normal,FiftyThou,False,Normal,False,Thousand,False,TwentyThou,Rural,True,Thousand,Thousand,True,Thousand,Good,True,Thousand,Zero
1721,False,Adult,Prole,Cautious,Current,None,Football,None,FamilySedan,Excellent,FiftyThou,False,Expert,False,Thousand,False,TwentyThou,City,True,Thousand,Thousand,False,Thousand,Good,True,Thousand,Zero
1722,False,Adolescent,UpperMiddle,Normal,Current,None,Football,None,FamilySedan,Excellent,FiveThou,True,Expert,False,Thousand,False,TwentyThou,Suburb,True,TenThou,Thousand,True,Thousand,Good,True,Thousand,Zero
1723,False,Adult,Prole,Adventurous,Older,None,EggShell,None,Economy,Normal,TwentyThou,False,Normal,False,Thousand,False,TenThou,City,False,Thousand,Thousand,False,Thousand,Fair,False,Thousand,One
1724,False,Adult,Prole,Cautious,Older,None,EggShell,None,Economy,Poor,TwentyThou,False,SubStandard,False,Thousand,False,FiveThou,City,False,Thousand,Thousand,True,Thousand,Poor,False,Thousand,One
1725,False,Adult,Middle,Normal,Older,None,EggShell,None,FamilySedan,Normal,TwentyThou,False,Normal,False,Thousand,False,TwentyThou,Secure,True,Thousand,Thousand,True,Thousand,Poor,False,Thousand,Zero
1726,False,Adult,Prole,Normal,Older,None,EggShell,None,Economy,Excellent,FiftyThou,False,Expert,False,Thousand,False,FiveThou,City,False,Thousand,Thousand,False,Thousand,Poor,True,Thousand,Zero
1727,False,Senior,UpperMiddle,Normal,Older,None,Football,None,Luxury,Normal,Domino,False,Normal,False,Thousand,False,FiftyThou,Suburb,True,Thousand,Thousand,True,Thousand,Good,True,Thousand,Zero
1728,False,Adult,Prole,Adventurous,Older,None,EggShell,None,Economy,Excellent,FiftyThou,False,Normal,False,Thousand,False,FiveThou,City,False,Thousand,Thousand,False,Thousand,Poor,False,Thousand,Zero
1729,False,Adult,Middle,Normal,Older,Moderate,Football,Moderate,FamilySedan,Poor,FiftyThou,False,SubStandard,False,HundredThou,False,TwentyThou,Secure,True,HundredThou,TenThou,True,Thousand,Fair,False,Thousand,One
1730,False,Senior,Prole,Cautious,Older,None,EggShell,None,Economy,Normal,TwentyThou,False,Normal,True,Thousand,False,TenThou,City,True,TenThou,Thousand,False,Thousand,Poor,False,Thousand,Zero
1731,False,Adult,UpperMiddle,Normal,Current,None,Football,None,Luxury,Normal,TwentyThou,True,Normal,False,Thousand,False,FiftyThou,Rural,True,TenThou,Thousand,True,Thousand,Good,True,Thousand,One
1732,False,Adult,Middle,Adventurous,Current,None,EggShell,None,FamilySedan,Excellent,FiftyThou,False,Expert,False,Thousand,False,TwentyThou,Suburb,False,Thousand,Thousand,True,Thousand,Fair,True,Thousand,Many
1733,False,Adult,Prole,Cautious,Older,Moderate,Football,Moderate,FamilySedan,Poor,TwentyThou,False,SubStandard,False,TenThou,False,TenThou,City,True,TenThou,Thousand,False,TenThou,Fair,False,Thousand,Zero
1734,False,Adult,UpperMiddle,Normal,Current,None,Football,None,Luxury,Normal,Domino,True,Normal,False,Thousand,False,FiftyThou,Secure,False,Thousand,Thousand,True,Thousand,Excellent,True,Thousand,Zero
1735,False,Senior,Prole,Cautious,Older,None,Football,None,FamilySedan,Normal,FiftyThou,False,Normal,False,Thousand,False,FiveThou,City,True,Thousand,Thousand,True,Thousand,Fair,False,Thousand,Zero
1736,False,Adult,Middle,Normal,Older,Severe,EggShell,Severe,SportsCar,Poor,FiftyThou,False,SubStandard,False,HundredThou,False,TwentyThou,Suburb,True,HundredThou,Thousand,True,Thousand,Poor,False,Thousand,Many
1737,False,Adult,Middle,Normal,Current,None,Football,None,FamilySedan,Normal,TwentyThou,False,Normal,False,Thousand,False,TwentyThou,Suburb,True,TenThou,Thousand,True,Thousand,Good,True,Thousand,Zero
1738,False,Adult,UpperMiddle,Adventurous,Current,None,Football,None,FamilySedan,Poor,FiftyThou,True,SubStandard,False,Thousand,False,TwentyThou,City,False,Thousand,Thousand,True,Thousand,Good,True,Thousand,Many
1739,False,Adult,Middle,Cautious,Older,None,Tank,None,FamilySedan,Normal,TwentyThou,False,Normal,False,Thousand,False,FiveThou,Secure,True,TenThou,Thousand,True,Thousand,Good,False,Thousand,Zero
1740,False,Adult,Prole,Normal,Current,None,EggShell,None,FamilySedan,Poor,FiftyThou,False,SubStandard,False,Thousand,False,TwentyThou,City,True,TenThou,Thousand,True,Thousand,Fair,True,Thousand,Many
1741,False,Senior,UpperMiddle,Cautious,Older,None,EggShell,None,SportsCar,Excellent,TwentyThou,False,Expert,True,Thousand,False,TenThou,Secure,True,Thousand,Thousand,False,Thousand,Poor,False,Thousand,Zero
1742,False,Adult,Middle,Normal,Older,None,EggShell,None,SportsCar,Normal,FiftyThou,False,Normal,False,Thousand,False,FiveThou,Secure,False,TenThou,Thousand,True,Thousand,Fair,False,Thousand,Zero
1743,False,Adolescent,Prole,Cautious,Older,None,EggShell,None,Economy,Poor,FiftyThou,False,SubStandard,False,Thousand,False,FiveThou,City,True,Thousand,Thousand,True,Thousand,Poor,False,Thousand,Many
1744,False,Adult,UpperMiddle,Cautious,Current,None,EggShell,None,Luxury,Normal,TwentyThou,True,Normal,False,Thousand,False,FiftyThou,Secure,True,Thousand,Thousand,True,Thousand,Good,True,Thousand,Zero
1745,False,Senior,UpperMiddle,Cautious,Current,None,Football,None,SportsCar,Excellent,FiftyThou,True,Expert,True,Thousand,False,TwentyThou,Secure,True,Thousand,Thousand,True,Thousand,Good,True,Thousand,Zero
1746,False,Adult,UpperMiddle,Adventurous,Current,None,EggShell,None,SportsCar,Normal,TwentyThou,False,Normal,False,Thousand,False,TwentyThou,Suburb,False,TenThou,Thousand,True,Thousand,Fair,True,Thousand,Many
1747,False,Adult,Middle,Normal,Current,None,EggShell,None,Economy,Normal,Domino,False,Normal,False,Thousand,False,FiveThou,Secure,False,TenThou,Thousand,True,Thousand,Poor,True,Thousand,Zero
1748,False,Adult,Middle,Normal,Older,None,EggShell,None,Economy,Excellent,FiftyThou,False,Expert,False,Thousand,False,FiveThou,Suburb,True,TenThou,Thousand,False,Thousand,Fair,False,Thousand,Zero
1749,False,Adolescent,Prole,Adventurous,Older,None,EggShell,None,Economy,Normal,FiftyThou,False,Normal,False,Thousand,False,FiveThou,Rural,False,Thousand,Thousand,True,Thousand,Fair,False,Thousand,Zero
1750,False,Adolescent,Middle,Adventurous,Older,Severe,Tank,Severe,FamilySedan,Poor,FiftyThou,False,SubStandard,False,TenThou,False,FiveThou,Rural,False,TenThou,TenThou,True,Thousand,Excellent,True,TenThou,Many
1751,False,Adult,UpperMiddle,Normal,Current,None,Football,None,Luxury,Normal,FiftyThou,True,Normal,False,Thousand,False,FiftyThou,Suburb,True,Thousand,Thousand,True,Thousand,Excellent,True,Thousand,Zero
1752,False,Senior,UpperMiddle,Cautious,Current,None,Football,None,FamilySedan,Normal,TwentyThou,True,Normal,True,Thousand,False,TwentyThou,Secure,True,Thousand,Thousand,True,Thousand,Good,True,Thousand,Zero
1753,False,Adult,Middle,Psychopath,Older,Moderate,EggShell,Moderate,Economy,Poor,FiveThou,False,Normal,False,TenThou,False,TenThou,City,False,HundredThou,HundredThou,True,Thousand,Fair,False,Thousand,Many
1754,False,Adolescent,Middle,Cautious,Current,Mild,Tank,Mild,FamilySedan,Poor,TwentyThou,True,SubStandard,False,Thousand,False,TwentyThou,Secure,True,Thousand,Thousand,True,Thousand,Excellent,True,Thousand,Zero
1755,False,Adult,UpperMiddle,Cautious,Current,None,Football,None,Luxury,Excellent,TwentyThou,True,Normal,False,Thousand,False,FiftyThou,Secure,True,TenThou,Thousand,True,Thousand,Good,True,Thousand,Zero
1756,False,Adolescent,Prole,Adventurous,Older,None,EggShell,None,Economy,Poor,FiveThou,False,SubStandard,False,Thousand,False,TenThou,Suburb,False,TenThou,Thousand,True,Thousand,Poor,False,Thousand,Many
1757,False,Senior,Prole,Normal,Older,None,Football,None,SportsCar,Normal,TwentyThou,False,Normal,True,Thousand,False,TenThou,Rural,False,Thousand,Thousand,False,Thousand,Fair,False,Thousand,Zero
1758,False,Adult,Middle,Normal,Older,Severe,Football,Severe,Economy,Poor,FiftyThou,False,SubStandard,False,TenThou,False,FiveThou,Secure,False,HundredThou,HundredThou,True,Thousand,Good,False,Thousand,Zero
1759,False,Adult,Middle,Psychopath,Older,None,Football,None,FamilySedan,Normal,TwentyThou,False,Normal,False,Thousand,False,FiveThou,City,False,TenThou,Thousand,True,Thousand,Good,False,Thousand,Many
1760,False,Senior,UpperMiddle,Cautious,Older,None,Tank,None,FamilySedan,Normal,FiveThou,False,Normal,True,Thousand,False,TwentyThou,Secure,True,Thousand,Thousand,True,Thousand,Good,False,Thousand,Zero
1761,False,Senior,Prole,Cautious,Older,None,EggShell,None,Economy,Normal,TwentyThou,False,Normal,True,Thousand,False,TenThou,City,True,Thousand,Thousand,False,Thousand,Poor,False,Thousand,Zero
1762,False,Adolescent,Prole,Normal,Older,Severe,EggShell,Severe,Economy,Poor,Domino,False,SubStandard,False,TenThou,False,FiveThou,City,False,HundredThou,HundredThou,False,Thousand,Poor,False,Thousand,Many
1763,False,Senior,Prole,Adventurous,Older,Severe,EggShell,Severe,SportsCar,Poor,TwentyThou,False,SubStandard,False,HundredThou,False,TwentyThou,City,False,Million,HundredThou,False,Million,Poor,False,Thousand,Many
1764,False,Adolescent,Prole,Adventurous,Current,None,Football,None,Economy,Poor,TwentyThou,False,Normal,False,Thousand,False,TenThou,Rural,False,TenThou,Thousand,True,Thousand,Excellent,True,Thousand,Zero
1765,False,Adult,Prole,Normal,Older,None,Football,None,FamilySedan,Normal,FiftyThou,False,Normal,False,Thousand,False,FiveThou,City,True,Thousand,Thousand,False,Thousand,Fair,False,Thousand,Zero
1766,False,Adolescent,UpperMiddle,Cautious,Current,None,EggShell,None,SportsCar,Normal,TwentyThou,True,Normal,False,Thousand,False,TwentyThou,Secure,True,Thousand,Thousand,True,Thousand,Poor,True,Thousand,Zero
1767,False,Senior,Prole,Normal,Older,None,EggShell,None,Economy,Normal,FiftyThou,False,Normal,False,Thousand,False,FiveThou,City,False,Thousand,Thousand,False,Thousand,Poor,False,Thousand,Zero
1768,False,Adult,Prole,Normal,Older,None,EggShell,None,Economy,Normal,TwentyThou,False,Normal,False,Thousand,False,FiveThou,City,False,Thousand,Thousand,True,Thousand,Poor,False,Thousand,Zero
1769,False,Adult,Middle,Normal,Older,None,Tank,None,FamilySedan,Normal,TwentyThou,False,Normal,False,Thousand,False,FiveThou,Rural,True,TenThou,Thousand,True,Thousand,Good,False,Thousand,Zero
1770,False,Adolescent,Prole,Adventurous,Older,None,EggShell,None,Economy,Poor,TwentyThou,False,SubStandard,False,Thousand,False,TenThou,City,False,TenThou,Thousand,True,Thousand,Poor,False,Thousand,Many
1771,False,Adult,Prole,Normal,Older,None,EggShell,None,Economy,Excellent,FiftyThou,False,Expert,False,Thousand,False,FiveThou,City,False,Thousand,Thousand,False,Thousand,Poor,False,Thousand,Zero
1772,True,Adolescent,Prole,Adventurous,Older,Severe,EggShell,Severe,SportsCar,Poor,Domino,True,SubStandard,False,TenThou,False,FiveThou,City,False,TenThou,TenThou,True,Thousand,Fair,False,Thousand,Many
1773,False,Senior,Prole,Cautious,Older,None,EggShell,None,Economy,Normal,FiftyThou,False,Normal,True,Thousand,False,FiveThou,City,True,Thousand,Thousand,False,Thousand,Poor,False,Thousand,Zero
1774,False,Adult,Middle,Adventurous,Older,Severe,Football,Severe,FamilySedan,Poor,Domino,False,Normal,False,TenThou,False,FiveThou,Suburb,False,HundredThou,TenThou,True,Thousand,Good,False,Thousand,Zero
