,GeneID,Essential,Class,Complex,Phenotype,Motif,Chromosome,Function,Localization,add_numerical
788,G234549,Essential,ATPases,RSC complex (Remodel the structure of chromatin),Cell morphology and organelle mutants,PS00633,9,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),nucleus,9
789,G234549,Essential,ATPases,RSC complex (Remodel the structure of chromatin),Cell morphology and organelle mutants,PS00633,9,TRANSCRIPTION,nucleus,9
790,G234549,Essential,ATPases,RSC complex (Remodel the structure of chromatin),Conditional phenotypes,PS00633,9,"CELL GROWTH, CELL DIVISION AND DNA SYNTHESIS",nucleus,9
791,G234549,Essential,ATPases,RSC complex (Remodel the structure of chromatin),Conditional phenotypes,PS00633,9,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),nucleus,9
792,G234549,Essential,ATPases,RSC complex (Remodel the structure of chromatin),Conditional phenotypes,PS00633,9,TRANSCRIPTION,nucleus,9
793,G234553,Essential,ATPases,Chaperonine containing T-complex TRiC (TCP RING Complex),Cell morphology and organelle mutants,PS00750,9,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),cytoplasm,9
794,G234553,Essential,ATPases,Chaperonine containing T-complex TRiC (TCP RING Complex),Cell morphology and organelle mutants,PS00750,9,PROTEIN DESTINATION,cytoplasm,9
795,G234553,Essential,ATPases,Chaperonine containing T-complex TRiC (TCP RING Complex),Conditional phenotypes,PS00750,9,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),cytoplasm,9
796,G234553,Essential,ATPases,Chaperonine containing T-complex TRiC (TCP RING Complex),Conditional phenotypes,PS00750,9,PROTEIN DESTINATION,cytoplasm,9
797,G234553,Essential,Molecular chaperones,Chaperonine containing T-complex TRiC (TCP RING Complex),Cell morphology and organelle mutants,PS00750,9,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),cytoplasm,9
798,G234553,Essential,Molecular chaperones,Chaperonine containing T-complex TRiC (TCP RING Complex),Cell morphology and organelle mutants,PS00750,9,PROTEIN DESTINATION,cytoplasm,9
799,G234553,Essential,Molecular chaperones,Chaperonine containing T-complex TRiC (TCP RING Complex),Conditional phenotypes,PS00750,9,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),cytoplasm,9
800,G234553,Essential,Molecular chaperones,Chaperonine containing T-complex TRiC (TCP RING Complex),Conditional phenotypes,PS00750,9,PROTEIN DESTINATION,cytoplasm,9
801,G234554,Essential,Other kinases,?,Cell morphology and organelle mutants,?,9,"CELL RESCUE, DEFENSE, CELL DEATH AND AGEING",plasma membrane,9
802,G234554,Essential,Other kinases,?,Cell morphology and organelle mutants,?,9,CELLULAR COMMUNICATION/SIGNAL TRANSDUCTION,plasma membrane,9
803,G234554,Essential,Other kinases,?,Cell morphology and organelle mutants,?,9,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),plasma membrane,9
804,G234554,Essential,Other kinases,?,Cell morphology and organelle mutants,?,9,METABOLISM,plasma membrane,9
805,G234554,Essential,Other kinases,?,Sensitivity to aminoacid analogs and other drugs,?,9,"CELL RESCUE, DEFENSE, CELL DEATH AND AGEING",plasma membrane,9
806,G234554,Essential,Other kinases,?,Sensitivity to aminoacid analogs and other drugs,?,9,CELLULAR COMMUNICATION/SIGNAL TRANSDUCTION,plasma membrane,9
807,G234554,Essential,Other kinases,?,Sensitivity to aminoacid analogs and other drugs,?,9,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),plasma membrane,9
808,G234554,Essential,Other kinases,?,Sensitivity to aminoacid analogs and other drugs,?,9,METABOLISM,plasma membrane,9
809,G234554,Essential,Other kinases,?,Sensitivity to antibiotics,?,9,"CELL RESCUE, DEFENSE, CELL DEATH AND AGEING",plasma membrane,9
810,G234554,Essential,Other kinases,?,Sensitivity to antibiotics,?,9,CELLULAR COMMUNICATION/SIGNAL TRANSDUCTION,plasma membrane,9
811,G234554,Essential,Other kinases,?,Sensitivity to antibiotics,?,9,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),plasma membrane,9
812,G234554,Essential,Other kinases,?,Sensitivity to antibiotics,?,9,METABOLISM,plasma membrane,9
813,G234562,Essential,Polymerases,Replication complexes,Cell cycle defects,?,9,"CELL GROWTH, CELL DIVISION AND DNA SYNTHESIS",nucleus,9
814,G234562,Essential,Polymerases,Replication complexes,Cell cycle defects,?,9,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),nucleus,9
815,G234562,Essential,Polymerases,Replication complexes,Mating and sporulation defects,?,9,"CELL GROWTH, CELL DIVISION AND DNA SYNTHESIS",nucleus,9
816,G234562,Essential,Polymerases,Replication complexes,Mating and sporulation defects,?,9,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),nucleus,9
817,G234562,Essential,Polymerases,Replication complexes,Nucleic acid metabolism defects,?,9,"CELL GROWTH, CELL DIVISION AND DNA SYNTHESIS",nucleus,9
818,G234562,Essential,Polymerases,Replication complexes,Nucleic acid metabolism defects,?,9,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),nucleus,9
819,G234562,Essential,Polymerases,Replication complexes,Unknown,?,9,"CELL GROWTH, CELL DIVISION AND DNA SYNTHESIS",nucleus,9
820,G234562,Essential,Polymerases,Replication complexes,Unknown,?,9,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),nucleus,9
821,G234563,Non-Essential,Transcription factors,Transcription complexes/Transcriptosome,"Auxotrophies, carbon and",PS00036,9,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),nucleus,9
822,G234563,Non-Essential,Transcription factors,Transcription complexes/Transcriptosome,"Auxotrophies, carbon and",PS00036,9,METABOLISM,nucleus,9
823,G234563,Non-Essential,Transcription factors,Transcription complexes/Transcriptosome,"Auxotrophies, carbon and",PS00036,9,TRANSCRIPTION,nucleus,9
824,G234563,Non-Essential,Transcription factors,Transcription complexes/Transcriptosome,Stress response defects,PS00036,9,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),nucleus,9
825,G234563,Non-Essential,Transcription factors,Transcription complexes/Transcriptosome,Stress response defects,PS00036,9,METABOLISM,nucleus,9
826,G234563,Non-Essential,Transcription factors,Transcription complexes/Transcriptosome,Stress response defects,PS00036,9,TRANSCRIPTION,nucleus,9
827,G234564,Non-Essential,Transcription factors,?,?,?,9,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),nucleus,9
828,G234564,Non-Essential,Transcription factors,?,?,?,9,TRANSCRIPTION,nucleus,9
829,G234572,Essential,ATPases,Chaperonine containing T-complex TRiC (TCP RING Complex),Cell cycle defects,PS00751,10,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),cytoplasm,10
830,G234572,Essential,ATPases,Chaperonine containing T-complex TRiC (TCP RING Complex),Cell cycle defects,PS00751,10,PROTEIN DESTINATION,cytoplasm,10
831,G234572,Essential,ATPases,Chaperonine containing T-complex TRiC (TCP RING Complex),Cell morphology and organelle mutants,PS00751,10,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),cytoplasm,10
832,G234572,Essential,ATPases,Chaperonine containing T-complex TRiC (TCP RING Complex),Cell morphology and organelle mutants,PS00751,10,PROTEIN DESTINATION,cytoplasm,10
833,G234572,Essential,ATPases,Chaperonine containing T-complex TRiC (TCP RING Complex),Conditional phenotypes,PS00751,10,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),cytoplasm,10
834,G234572,Essential,ATPases,Chaperonine containing T-complex TRiC (TCP RING Complex),Conditional phenotypes,PS00751,10,PROTEIN DESTINATION,cytoplasm,10
835,G234572,Essential,Molecular chaperones,Chaperonine containing T-complex TRiC (TCP RING Complex),Cell cycle defects,PS00751,10,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),cytoplasm,10
836,G234572,Essential,Molecular chaperones,Chaperonine containing T-complex TRiC (TCP RING Complex),Cell cycle defects,PS00751,10,PROTEIN DESTINATION,cytoplasm,10
837,G234572,Essential,Molecular chaperones,Chaperonine containing T-complex TRiC (TCP RING Complex),Cell morphology and organelle mutants,PS00751,10,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),cytoplasm,10
838,G234572,Essential,Molecular chaperones,Chaperonine containing T-complex TRiC (TCP RING Complex),Cell morphology and organelle mutants,PS00751,10,PROTEIN DESTINATION,cytoplasm,10
839,G234572,Essential,Molecular chaperones,Chaperonine containing T-complex TRiC (TCP RING Complex),Conditional phenotypes,PS00751,10,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),cytoplasm,10
840,G234572,Essential,Molecular chaperones,Chaperonine containing T-complex TRiC (TCP RING Complex),Conditional phenotypes,PS00751,10,PROTEIN DESTINATION,cytoplasm,10
841,G234575,Non-Essential,Transcription factors,?,?,PS00028,10,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),nucleus,10
842,G234575,Non-Essential,Transcription factors,?,?,PS00028,10,TRANSCRIPTION,nucleus,10
843,G234575,Non-Essential,Transcription factors,?,?,PS00123,10,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),nucleus,10
844,G234575,Non-Essential,Transcription factors,?,?,PS00123,10,TRANSCRIPTION,nucleus,10
845,G234581,Non-Essential,Protein Kinases,?,"Auxotrophies, carbon and",PS00017,10,"CELL GROWTH, CELL DIVISION AND DNA SYNTHESIS",cytoplasm,10
846,G234581,Non-Essential,Protein Kinases,?,"Auxotrophies, carbon and",PS00017,10,"CELL RESCUE, DEFENSE, CELL DEATH AND AGEING",cytoplasm,10
847,G234581,Non-Essential,Protein Kinases,?,"Auxotrophies, carbon and",PS00017,10,CELLULAR COMMUNICATION/SIGNAL TRANSDUCTION,cytoplasm,10
848,G234581,Non-Essential,Protein Kinases,?,"Auxotrophies, carbon and",PS00017,10,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),cytoplasm,10
849,G234581,Non-Essential,Protein Kinases,?,"Auxotrophies, carbon and",PS00108,10,"CELL GROWTH, CELL DIVISION AND DNA SYNTHESIS",cytoplasm,10
850,G234581,Non-Essential,Protein Kinases,?,"Auxotrophies, carbon and",PS00108,10,"CELL RESCUE, DEFENSE, CELL DEATH AND AGEING",cytoplasm,10
851,G234581,Non-Essential,Protein Kinases,?,"Auxotrophies, carbon and",PS00108,10,CELLULAR COMMUNICATION/SIGNAL TRANSDUCTION,cytoplasm,10
852,G234581,Non-Essential,Protein Kinases,?,"Auxotrophies, carbon and",PS00108,10,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),cytoplasm,10
853,G234581,Non-Essential,Protein Kinases,?,Cell morphology and organelle mutants,PS00017,10,"CELL GROWTH, CELL DIVISION AND DNA SYNTHESIS",cytoplasm,10
854,G234581,Non-Essential,Protein Kinases,?,Cell morphology and organelle mutants,PS00017,10,"CELL RESCUE, DEFENSE, CELL DEATH AND AGEING",cytoplasm,10
855,G234581,Non-Essential,Protein Kinases,?,Cell morphology and organelle mutants,PS00017,10,CELLULAR COMMUNICATION/SIGNAL TRANSDUCTION,cytoplasm,10
856,G234581,Non-Essential,Protein Kinases,?,Cell morphology and organelle mutants,PS00017,10,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),cytoplasm,10
857,G234581,Non-Essential,Protein Kinases,?,Cell morphology and organelle mutants,PS00108,10,"CELL GROWTH, CELL DIVISION AND DNA SYNTHESIS",cytoplasm,10
858,G234581,Non-Essential,Protein Kinases,?,Cell morphology and organelle mutants,PS00108,10,"CELL RESCUE, DEFENSE, CELL DEATH AND AGEING",cytoplasm,10
859,G234581,Non-Essential,Protein Kinases,?,Cell morphology and organelle mutants,PS00108,10,CELLULAR COMMUNICATION/SIGNAL TRANSDUCTION,cytoplasm,10
860,G234581,Non-Essential,Protein Kinases,?,Cell morphology and organelle mutants,PS00108,10,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),cytoplasm,10
861,G234581,Non-Essential,Protein Kinases,?,Conditional phenotypes,PS00017,10,"CELL GROWTH, CELL DIVISION AND DNA SYNTHESIS",cytoplasm,10
862,G234581,Non-Essential,Protein Kinases,?,Conditional phenotypes,PS00017,10,"CELL RESCUE, DEFENSE, CELL DEATH AND AGEING",cytoplasm,10
863,G234581,Non-Essential,Protein Kinases,?,Conditional phenotypes,PS00017,10,CELLULAR COMMUNICATION/SIGNAL TRANSDUCTION,cytoplasm,10
864,G234581,Non-Essential,Protein Kinases,?,Conditional phenotypes,PS00017,10,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),cytoplasm,10
865,G234581,Non-Essential,Protein Kinases,?,Conditional phenotypes,PS00108,10,"CELL GROWTH, CELL DIVISION AND DNA SYNTHESIS",cytoplasm,10
866,G234581,Non-Essential,Protein Kinases,?,Conditional phenotypes,PS00108,10,"CELL RESCUE, DEFENSE, CELL DEATH AND AGEING",cytoplasm,10
867,G234581,Non-Essential,Protein Kinases,?,Conditional phenotypes,PS00108,10,CELLULAR COMMUNICATION/SIGNAL TRANSDUCTION,cytoplasm,10
868,G234581,Non-Essential,Protein Kinases,?,Conditional phenotypes,PS00108,10,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),cytoplasm,10
869,G234581,Non-Essential,Protein Kinases,?,Mating and sporulation defects,PS00017,10,"CELL GROWTH, CELL DIVISION AND DNA SYNTHESIS",cytoplasm,10
870,G234581,Non-Essential,Protein Kinases,?,Mating and sporulation defects,PS00017,10,"CELL RESCUE, DEFENSE, CELL DEATH AND AGEING",cytoplasm,10
871,G234581,Non-Essential,Protein Kinases,?,Mating and sporulation defects,PS00017,10,CELLULAR COMMUNICATION/SIGNAL TRANSDUCTION,cytoplasm,10
872,G234581,Non-Essential,Protein Kinases,?,Mating and sporulation defects,PS00017,10,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),cytoplasm,10
873,G234581,Non-Essential,Protein Kinases,?,Mating and sporulation defects,PS00108,10,"CELL GROWTH, CELL DIVISION AND DNA SYNTHESIS",cytoplasm,10
874,G234581,Non-Essential,Protein Kinases,?,Mating and sporulation defects,PS00108,10,"CELL RESCUE, DEFENSE, CELL DEATH AND AGEING",cytoplasm,10
875,G234581,Non-Essential,Protein Kinases,?,Mating and sporulation defects,PS00108,10,CELLULAR COMMUNICATION/SIGNAL TRANSDUCTION,cytoplasm,10
876,G234581,Non-Essential,Protein Kinases,?,Mating and sporulation defects,PS00108,10,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),cytoplasm,10
877,G234581,Non-Essential,Protein Kinases,?,Stress response defects,PS00017,10,"CELL GROWTH, CELL DIVISION AND DNA SYNTHESIS",cytoplasm,10
878,G234581,Non-Essential,Protein Kinases,?,Stress response defects,PS00017,10,"CELL RESCUE, DEFENSE, CELL DEATH AND AGEING",cytoplasm,10
879,G234581,Non-Essential,Protein Kinases,?,Stress response defects,PS00017,10,CELLULAR COMMUNICATION/SIGNAL TRANSDUCTION,cytoplasm,10
880,G234581,Non-Essential,Protein Kinases,?,Stress response defects,PS00017,10,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),cytoplasm,10
881,G234581,Non-Essential,Protein Kinases,?,Stress response defects,PS00108,10,"CELL GROWTH, CELL DIVISION AND DNA SYNTHESIS",cytoplasm,10
882,G234581,Non-Essential,Protein Kinases,?,Stress response defects,PS00108,10,"CELL RESCUE, DEFENSE, CELL DEATH AND AGEING",cytoplasm,10
883,G234581,Non-Essential,Protein Kinases,?,Stress response defects,PS00108,10,CELLULAR COMMUNICATION/SIGNAL TRANSDUCTION,cytoplasm,10
884,G234581,Non-Essential,Protein Kinases,?,Stress response defects,PS00108,10,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),cytoplasm,10
885,G234586,Non-Essential,Transcription factors,?,?,PS00344,10,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),nucleus,10
886,G234586,Non-Essential,Transcription factors,?,?,PS00344,10,METABOLISM,nucleus,10
887,G234586,Non-Essential,Transcription factors,?,?,PS00344,10,TRANSCRIPTION,nucleus,10
888,G234589,Non-Essential,Major facilitator superfamily proteins (MFS),?,?,?,10,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),plasma membrane,10
889,G234589,Non-Essential,Major facilitator superfamily proteins (MFS),?,?,?,10,CELLULAR TRANSPORT AND TRANSPORTMECHANISMS,plasma membrane,10
890,G234589,Non-Essential,Major facilitator superfamily proteins (MFS),?,?,?,10,IONIC HOMEOSTASIS,plasma membrane,10
891,G234589,Non-Essential,Major facilitator superfamily proteins (MFS),?,?,?,10,TRANSPORT FACILITATION,plasma membrane,10
892,G234591,Non-Essential,Protein Kinases,?,Conditional phenotypes,?,10,"CELL GROWTH, CELL DIVISION AND DNA SYNTHESIS",cytoplasm,10
893,G234591,Non-Essential,Protein Kinases,?,Conditional phenotypes,?,10,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),cytoplasm,10
894,G234594,Non-Essential,Protein Kinases,cAMP-dependent protein kinase,?,PS00107,10,CELLULAR COMMUNICATION/SIGNAL TRANSDUCTION,cytoplasm,10
895,G234594,Non-Essential,Protein Kinases,cAMP-dependent protein kinase,?,PS00107,10,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),cytoplasm,10
896,G234594,Non-Essential,Protein Kinases,cAMP-dependent protein kinase,?,PS00107,10,TRANSCRIPTION,cytoplasm,10
897,G234594,Non-Essential,Protein Kinases,cAMP-dependent protein kinase,?,PS00108,10,CELLULAR COMMUNICATION/SIGNAL TRANSDUCTION,cytoplasm,10
898,G234594,Non-Essential,Protein Kinases,cAMP-dependent protein kinase,?,PS00108,10,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),cytoplasm,10
899,G234594,Non-Essential,Protein Kinases,cAMP-dependent protein kinase,?,PS00108,10,TRANSCRIPTION,cytoplasm,10
900,G234603,Non-Essential,Adaptins,Intracellular transport complexes,?,PS00867,10,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),transport vesicles,10
901,G234603,Non-Essential,Adaptins,Intracellular transport complexes,?,PS00867,10,CELLULAR TRANSPORT AND TRANSPORTMECHANISMS,transport vesicles,10
902,G234603,Non-Essential,Adaptins,Intracellular transport complexes,?,PS00867,10,PROTEIN DESTINATION,transport vesicles,10
903,G234604,Essential,Polymerases,Replication complexes,Cell cycle defects,?,10,"CELL GROWTH, CELL DIVISION AND DNA SYNTHESIS",nucleus,10
904,G234604,Essential,Polymerases,Replication complexes,Cell cycle defects,?,10,"CELL RESCUE, DEFENSE, CELL DEATH AND AGEING",nucleus,10
905,G234604,Essential,Polymerases,Replication complexes,Cell cycle defects,?,10,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),nucleus,10
906,G234604,Essential,Polymerases,Replication complexes,Conditional phenotypes,?,10,"CELL GROWTH, CELL DIVISION AND DNA SYNTHESIS",nucleus,10
